"muni_code","muni_name","total","h_u25","h_25_40","h_a40","m_u25","m_25_40","m_a40","agricultura","industria","construccion","servicios","sin_empleo_anterior","prov"
44113,"fuentes de rubielos",20,NA,1,8,2,4,5,5,1,NA,13,1,"teruel"
44114,"fuentespalda",9,NA,1,3,NA,1,4,0,1,NA,8,NA,"teruel"
44115,"galve",8,1,2,2,NA,2,1,0,NA,3,5,NA,"teruel"
44116,"gargallo",2,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,"teruel"
44117,"gea de albarracin",19,0,5,5,1,3,5,0,1,3,14,1,"teruel"
44118,"ginebrosa, la",5,1,NA,2,NA,1,1,1,1,1,2,NA,"teruel"
44119,"griegos",12,NA,0,5,1,2,4,0,NA,NA,12,NA,"teruel"
44120,"guadalaviar",19,3,2,5,2,3,4,13,0,3,2,1,"teruel"
44121,"gudar",2,NA,1,1,NA,0,NA,0,1,NA,1,NA,"teruel"
44122,"hijar",121,2,20,30,3,26,40,15,24,11,66,5,"teruel"
44123,"hinojosa de jarque",4,NA,NA,1,0,1,2,1,1,1,NA,1,"teruel"
44124,"hoz de la vieja, la",1,NA,0,1,NA,0,0,NA,1,NA,0,NA,"teruel"
44125,"huesa del comun",1,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,"teruel"
44126,"iglesuela del cid, la",19,1,4,5,NA,4,5,0,3,6,8,2,"teruel"
44127,"jabaloyas",3,NA,0,2,1,NA,NA,0,NA,1,1,1,"teruel"
44128,"jarque de la val",2,NA,NA,0,1,NA,1,NA,1,NA,1,NA,"teruel"
44129,"jatiel",3,NA,1,1,NA,1,NA,NA,NA,NA,3,NA,"teruel"
44130,"jorcas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44131,"josa",1,NA,1,0,NA,NA,NA,0,NA,NA,1,NA,"teruel"
44132,"lagueruela",3,NA,1,1,NA,1,NA,2,NA,NA,NA,1,"teruel"
44133,"lanzuela",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"teruel"
44135,"libros",7,NA,2,2,NA,NA,3,NA,NA,1,5,1,"teruel"
44136,"lidon",3,NA,1,1,1,NA,NA,NA,NA,NA,2,1,"teruel"
44137,"linares de mora",9,1,3,3,NA,2,0,NA,3,3,3,NA,"teruel"
44141,"lledo",8,NA,2,2,NA,3,1,2,1,NA,5,NA,"teruel"
44138,"loscos",3,NA,1,1,NA,1,NA,1,NA,NA,1,1,"teruel"
44142,"maicas",1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"teruel"
44143,"manzanera",26,NA,5,9,1,6,5,1,4,2,17,2,"teruel"
44144,"martin del rio",20,1,3,5,1,4,6,NA,2,1,15,2,"teruel"
44145,"mas de las matas",77,2,19,15,0,23,18,9,16,11,38,3,"teruel"
44146,"mata de los olmos, la",19,NA,3,1,1,10,4,1,7,2,9,NA,"teruel"
44147,"mazaleon",23,NA,8,5,1,5,4,4,2,1,16,NA,"teruel"
44148,"mezquita de jarque",10,1,3,2,NA,3,1,0,2,1,6,1,"teruel"
44149,"mirambel",2,NA,1,1,NA,NA,0,0,1,NA,1,NA,"teruel"
44150,"miravete de la sierra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44151,"molinos",15,1,1,4,1,4,4,1,0,4,9,1,"teruel"
44152,"monforte de moyuela",1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"teruel"
44153,"monreal del campo",152,8,32,39,4,35,34,9,35,12,85,11,"teruel"
44154,"monroyo",12,2,3,2,NA,4,1,3,3,NA,6,0,"teruel"
44155,"montalban",72,5,15,12,6,18,16,2,13,5,46,6,"teruel"
44156,"monteagudo del castillo",1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,"teruel"
44157,"monterde de albarracin",8,NA,4,2,NA,1,1,NA,NA,1,7,NA,"teruel"
44158,"mora de rubielos",106,9,15,19,1,28,34,7,15,20,57,7,"teruel"
44159,"moscardon",0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,"teruel"
44160,"mosqueruela",23,1,7,2,1,4,8,1,10,3,9,NA,"teruel"
44161,"muniesa",32,1,14,6,1,5,5,11,3,4,6,8,"teruel"
44163,"noguera de albarracin",12,1,0,3,2,2,4,1,NA,NA,10,1,"teruel"
44164,"nogueras",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"teruel"
44165,"nogueruelas",11,1,4,3,0,1,2,0,1,0,9,1,"teruel"
44167,"obon",4,NA,NA,3,NA,NA,1,NA,NA,2,2,NA,"teruel"
44168,"odon",3,NA,NA,NA,NA,3,0,NA,1,NA,1,1,"teruel"
44169,"ojos negros",18,2,3,4,NA,2,7,1,4,1,10,2,"teruel"
44171,"olba",34,NA,8,9,1,9,7,1,3,4,26,NA,"teruel"
44172,"oliete",20,1,3,8,0,5,3,3,6,1,8,2,"teruel"
44173,"olmos, los",2,NA,0,1,NA,NA,1,0,1,NA,1,NA,"teruel"
44174,"orihuela del tremedal",37,3,5,10,4,8,7,1,7,4,21,4,"teruel"
44175,"orrios",6,1,2,1,0,1,1,NA,NA,2,4,0,"teruel"
44176,"palomar de arroyos",7,NA,2,2,1,0,2,1,1,NA,4,1,"teruel"
44177,"pancrudo",7,2,2,1,NA,2,NA,NA,NA,1,6,NA,"teruel"
44178,"parras de castellote, las",4,1,0,2,NA,NA,1,0,NA,NA,4,NA,"teruel"
44179,"penarroya de tastavins",12,2,2,2,NA,2,4,3,2,1,6,0,"teruel"
44180,"peracense",2,NA,1,NA,NA,0,1,NA,NA,NA,2,NA,"teruel"
44181,"peralejos",4,NA,0,4,NA,0,NA,NA,2,2,0,NA,"teruel"
44182,"perales del alfambra",13,0,3,3,1,5,1,1,NA,NA,11,1,"teruel"
44183,"pitarque",4,NA,1,NA,1,1,1,NA,NA,NA,3,1,"teruel"
44184,"plou",2,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,"teruel"
44185,"pobo, el",4,NA,3,1,NA,0,NA,1,NA,1,2,0,"teruel"
44187,"portellada, la",9,NA,0,3,1,3,2,NA,1,0,8,NA,"teruel"
44189,"pozondon",2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,"teruel"
44190,"pozuel del campo",2,1,NA,0,NA,NA,1,NA,NA,NA,2,NA,"teruel"
44191,"puebla de hijar, la",59,5,4,22,1,15,12,3,23,5,27,1,"teruel"
44192,"puebla de valverde, la",25,0,7,2,2,9,5,3,4,3,14,1,"teruel"
44193,"puertomingalvo",11,NA,NA,7,NA,1,3,1,NA,1,8,1,"teruel"
44194,"rafales",5,1,NA,1,1,1,1,NA,NA,NA,4,1,"teruel"
44195,"rillo",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"teruel"
44196,"riodeva",5,NA,2,1,NA,2,NA,NA,1,1,2,1,"teruel"
44197,"rodenas",2,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,"teruel"
44198,"royuela",10,NA,2,3,NA,1,4,NA,NA,2,8,NA,"teruel"
44199,"rubiales",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"teruel"
44200,"rubielos de la cerida",3,NA,NA,NA,2,NA,1,NA,2,NA,NA,1,"teruel"
44201,"rubielos de mora",50,1,10,8,2,14,15,2,5,3,38,2,"teruel"
44203,"salcedillo",0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,"teruel"
44204,"saldon",3,NA,NA,2,NA,NA,1,NA,NA,1,2,NA,"teruel"
44205,"samper de calanda",30,2,10,11,2,0,5,6,5,6,10,3,"teruel"
44206,"san agustin",12,NA,1,5,1,2,3,0,1,1,10,NA,"teruel"
44207,"san martin del rio",6,NA,1,3,NA,NA,2,NA,1,4,1,NA,"teruel"
44208,"santa cruz de nogueras",4,NA,NA,1,NA,NA,3,1,NA,NA,3,NA,"teruel"
44209,"santa eulalia",63,3,9,18,6,17,10,0,14,6,39,4,"teruel"
44210,"sarrion",60,2,23,13,1,9,12,8,15,8,28,1,"teruel"
44211,"segura de los banos",1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,"teruel"
44212,"seno",3,NA,0,1,NA,1,1,NA,1,NA,2,NA,"teruel"
44213,"singra",3,NA,NA,1,NA,2,NA,1,NA,NA,2,NA,"teruel"
44215,"terriente",10,NA,2,2,NA,2,4,1,NA,3,6,NA,"teruel"
44216,"teruel",2476,153,497,480,141,682,523,59,299,306,1641,171,"teruel"
44217,"toril y masegoso",2,1,0,1,NA,NA,NA,1,NA,NA,1,NA,"teruel"
44218,"tormon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44219,"tornos",7,1,3,3,NA,NA,0,NA,NA,NA,7,NA,"teruel"
44220,"torralba de los sisones",8,1,1,1,NA,4,1,1,0,NA,4,3,"teruel"
44221,"torrecilla de alcaniz",18,1,5,2,1,1,8,1,4,1,11,1,"teruel"
44222,"torrecilla del rebollar",3,NA,2,1,NA,NA,NA,NA,1,1,1,NA,"teruel"
44223,"torre de arcas",1,NA,NA,1,NA,NA,0,NA,NA,1,0,NA,"teruel"
44224,"torre de las arcas",2,NA,NA,NA,0,2,0,1,NA,NA,0,1,"teruel"
44225,"torre del compte",7,1,1,2,NA,1,2,1,NA,1,5,NA,"teruel"
44226,"torrelacarcel",6,NA,2,1,1,2,NA,NA,1,1,4,NA,"teruel"
44227,"torre los negros",2,NA,NA,1,NA,0,1,NA,1,NA,1,NA,"teruel"
44228,"torremocha de jiloca",8,2,2,NA,2,2,0,1,1,NA,6,NA,"teruel"
44229,"torres de albarracin",12,2,4,2,0,2,2,2,2,NA,8,0,"teruel"
44230,"torrevelilla",18,3,2,1,2,2,8,1,NA,1,13,3,"teruel"
44231,"torrijas",3,NA,NA,NA,NA,2,1,NA,NA,2,1,NA,"teruel"
44232,"torrijo del campo",26,3,7,7,NA,5,4,1,6,NA,17,2,"teruel"
44234,"tramacastiel",4,0,0,2,NA,1,1,0,1,0,3,NA,"teruel"
44235,"tramacastilla",7,1,2,2,NA,1,1,0,NA,0,7,NA,"teruel"
44236,"tronchon",3,NA,0,3,NA,0,NA,1,NA,1,1,NA,"teruel"
44237,"urrea de gaen",18,NA,4,6,NA,1,7,4,4,2,7,1,"teruel"
44238,"utrillas",282,19,43,47,15,82,76,7,49,15,179,32,"teruel"
44239,"valacloche",1,1,NA,NA,NA,0,NA,NA,NA,NA,0,1,"teruel"
44240,"valbona",8,NA,2,4,NA,1,1,0,0,1,7,NA,"teruel"
44241,"valdealgorfa",35,2,5,7,0,6,15,4,4,5,20,2,"teruel"
44243,"valdecuenca",4,NA,2,2,NA,0,NA,1,2,0,1,NA,"teruel"
44244,"valdelinares",2,0,0,0,NA,2,NA,0,NA,NA,2,NA,"teruel"
44245,"valdeltormo",23,1,5,3,3,4,7,NA,3,2,17,1,"teruel"
44246,"valderrobres",115,6,21,30,2,37,19,9,22,18,62,4,"teruel"
44247,"valjunquera",13,1,3,2,NA,6,1,2,2,1,7,1,"teruel"
44249,"vallecillo, el",3,NA,2,NA,NA,NA,1,NA,NA,NA,2,1,"teruel"
44250,"veguillas de la sierra",2,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,"teruel"
44251,"villafranca del campo",14,1,3,5,NA,2,3,2,2,1,8,1,"teruel"
44252,"villahermosa del campo",1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,"teruel"
44256,"villanueva del rebollar de la sierra",2,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,"teruel"
44257,"villar del cobo",5,1,NA,NA,1,0,3,1,NA,2,1,1,"teruel"
44258,"villar del salz",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"teruel"
44260,"villarluengo",9,1,2,2,NA,2,2,3,0,2,2,2,"teruel"
44261,"villarquemado",51,4,7,10,3,11,16,3,10,6,28,4,"teruel"
44262,"villarroya de los pinares",8,0,1,2,1,2,2,1,2,NA,5,NA,"teruel"
44263,"villastar",30,2,3,11,0,7,7,2,8,4,16,0,"teruel"
44264,"villel",39,2,16,5,0,10,6,3,3,5,24,4,"teruel"
44265,"vinaceite",16,NA,0,3,1,5,7,3,1,2,8,2,"teruel"
44266,"visiedo",6,NA,1,1,1,2,1,NA,NA,1,4,1,"teruel"
44267,"vivel del rio martin",4,0,1,1,NA,1,1,1,NA,0,2,1,"teruel"
44268,"zoma, la",0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,"teruel"
45001,"ajofrin",281,12,52,58,7,68,84,14,86,23,144,14,"toledo"
45002,"alameda de la sagra",472,25,81,93,26,127,120,23,70,87,243,49,"toledo"
45003,"albarreal de tajo",76,2,14,16,7,23,14,5,6,8,50,7,"toledo"
45004,"alcabon",90,3,16,25,3,19,24,7,13,5,57,8,"toledo"
45005,"alcanizo",32,2,4,6,NA,8,12,3,3,2,22,2,"toledo"
45006,"alcaudete de la jara",333,18,69,70,15,80,81,41,25,59,187,21,"toledo"
45007,"alcolea de tajo",158,10,31,26,8,37,46,6,19,12,114,7,"toledo"
45008,"aldea en cabo",15,1,4,4,NA,3,3,NA,2,4,8,1,"toledo"
45009,"aldeanueva de barbarroya",60,1,12,18,7,12,10,3,4,6,44,3,"toledo"
45010,"aldeanueva de san bartolome",34,NA,9,11,NA,8,6,NA,NA,2,31,1,"toledo"
45011,"almendral de la canada",39,2,7,13,0,5,12,1,1,5,32,0,"toledo"
45012,"almonacid de toledo",76,6,10,15,6,18,21,8,12,8,38,10,"toledo"
45013,"almorox",261,14,53,72,11,65,46,11,20,37,169,24,"toledo"
45014,"anover de tajo",743,55,134,166,37,189,162,32,95,96,483,37,"toledo"
45015,"arcicollar",79,4,11,18,2,20,24,7,3,17,47,5,"toledo"
45016,"arges",562,29,108,80,20,202,123,15,24,31,461,31,"toledo"
45017,"azutan",55,4,2,15,5,12,17,1,3,5,42,4,"toledo"
45018,"barcience",107,3,30,17,2,38,17,3,14,9,74,7,"toledo"
45019,"bargas",1078,54,234,240,53,289,208,37,67,141,765,68,"toledo"
45020,"belvis de la jara",149,11,19,34,7,36,42,18,8,10,102,11,"toledo"
45021,"borox",391,22,63,85,10,119,92,37,48,36,242,28,"toledo"
45022,"buenaventura",61,3,10,20,3,15,10,1,3,7,43,7,"toledo"
45023,"burguillos de toledo",286,16,60,41,12,99,58,8,18,19,220,21,"toledo"
45024,"burujon",148,8,25,21,7,49,38,4,27,17,84,16,"toledo"
45025,"cabanas de la sagra",245,17,40,54,12,62,60,14,35,24,152,20,"toledo"
45026,"cabanas de yepes",16,2,2,6,NA,3,3,0,2,2,10,2,"toledo"
45027,"cabezamesada",25,1,6,6,NA,6,6,6,4,3,9,3,"toledo"
45028,"calera y chozas",766,37,136,152,37,211,193,40,83,93,494,56,"toledo"
45029,"caleruela",21,2,2,4,2,6,5,NA,0,1,18,2,"toledo"
45030,"calzada de oropesa",66,7,11,19,1,7,21,6,0,13,45,2,"toledo"
45031,"camarena",380,20,69,72,16,119,84,39,42,31,243,25,"toledo"
45032,"camarenilla",80,4,15,15,4,23,19,5,7,9,56,3,"toledo"
45033,"campillo de la jara, el",48,1,18,12,1,8,8,6,1,5,34,2,"toledo"
45034,"camunas",214,16,28,50,12,54,54,78,15,13,101,7,"toledo"
45035,"cardiel de los montes",59,2,9,19,1,10,18,1,4,7,43,4,"toledo"
45036,"carmena",88,4,12,23,6,17,26,2,11,11,58,6,"toledo"
45037,"carpio de tajo, el",266,11,42,49,20,74,70,20,50,32,139,25,"toledo"
45038,"carranque",446,17,56,82,9,137,145,7,38,44,339,18,"toledo"
45039,"carriches",16,1,1,2,4,4,4,1,3,1,9,2,"toledo"
45040,"casar de escalona, el",267,8,55,60,15,69,60,7,18,39,183,20,"toledo"
45041,"casarrubios del monte",517,32,105,125,17,126,112,18,49,70,335,45,"toledo"
45042,"casasbuenas",8,NA,2,1,NA,2,3,NA,0,2,6,NA,"toledo"
45043,"castillo de bayuela",83,9,16,17,4,14,23,8,2,6,55,12,"toledo"
45045,"cazalegas",283,13,50,60,13,87,60,10,12,32,199,30,"toledo"
45046,"cebolla",739,34,120,172,32,203,178,75,134,98,395,37,"toledo"
45047,"cedillo del condado",522,18,98,91,27,174,114,10,46,63,366,37,"toledo"
45048,"cerralbos, los",48,3,10,6,3,10,16,6,4,4,30,4,"toledo"
45049,"cervera de los montes",65,4,8,13,6,15,19,2,12,6,34,11,"toledo"
45056,"chozas de canales",565,30,112,91,30,183,119,66,52,66,352,29,"toledo"
45057,"chueca",43,2,3,4,4,10,20,0,11,5,22,5,"toledo"
45050,"ciruelos",94,2,17,26,2,28,19,1,11,19,56,7,"toledo"
45051,"cobeja",280,15,41,48,19,93,64,7,38,23,188,24,"toledo"
45052,"cobisa",312,17,43,58,14,98,82,7,16,23,242,24,"toledo"
45053,"consuegra",1174,61,152,225,60,293,383,284,144,133,551,62,"toledo"
45054,"corral de almaguer",566,23,92,145,27,165,114,129,61,55,283,38,"toledo"
45055,"cuerva",140,9,23,27,12,33,36,6,33,6,81,14,"toledo"
45058,"domingo perez",48,1,8,11,2,14,12,5,3,2,35,3,"toledo"
45059,"dosbarrios",228,10,33,48,14,78,45,33,38,19,126,12,"toledo"
45060,"erustes",25,1,6,5,0,8,5,2,3,1,18,1,"toledo"
45061,"escalona",501,26,96,122,19,121,117,17,29,52,371,32,"toledo"
45062,"escalonilla",180,6,30,41,15,57,31,21,22,20,93,24,"toledo"
45063,"espinoso del rey",43,0,9,15,1,14,4,5,4,9,23,2,"toledo"
45064,"esquivias",586,25,87,122,24,165,163,20,73,47,400,46,"toledo"
45065,"estrella, la",19,NA,2,6,0,8,3,2,NA,NA,15,2,"toledo"
45066,"fuensalida",1328,78,232,239,81,394,304,152,194,118,695,169,"toledo"
45067,"galvez",316,14,54,57,11,103,77,21,64,12,194,25,"toledo"
45068,"garciotum",17,NA,3,2,2,4,6,1,3,0,12,1,"toledo"
45069,"gerindote",335,19,63,52,27,87,87,12,31,18,242,32,"toledo"
45070,"guadamur",129,9,10,26,9,48,27,17,10,0,89,13,"toledo"
45071,"guardia, la",351,20,52,74,12,87,106,22,22,159,124,24,"toledo"
45072,"herencias, las",143,7,20,40,6,22,48,7,9,17,109,1,"toledo"
45073,"herreruela de oropesa",24,NA,2,8,1,5,8,3,5,NA,15,1,"toledo"
45074,"hinojosa de san vicente",56,1,7,22,2,10,14,0,2,11,40,3,"toledo"
45075,"hontanar",11,NA,1,4,NA,2,4,3,2,0,6,NA,"toledo"
45076,"hormigos",103,5,17,27,5,31,18,10,3,20,65,5,"toledo"
45077,"huecas",64,4,10,6,5,15,24,4,7,4,46,3,"toledo"
45078,"huerta de valdecarabanos",267,10,35,57,8,72,85,11,18,81,131,26,"toledo"
45079,"iglesuela, la",64,3,18,13,2,16,12,4,1,6,48,5,"toledo"
45080,"illan de vacas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"toledo"
45081,"illescas",2707,128,466,466,119,923,605,25,289,224,1998,171,"toledo"
45082,"lagartera",135,6,19,43,3,27,37,4,12,18,96,5,"toledo"
45083,"layos",39,1,9,5,1,14,9,2,1,7,27,2,"toledo"
45084,"lillo",399,24,69,88,17,97,104,92,56,36,199,16,"toledo"
45085,"lominchar",252,7,54,47,9,86,49,16,38,22,163,13,"toledo"
45086,"lucillos",108,15,12,20,5,24,32,7,8,9,70,14,"toledo"
45087,"madridejos",1146,48,199,261,52,303,283,247,121,172,551,55,"toledo"
45088,"magan",512,21,112,100,19,164,96,36,41,76,324,35,"toledo"
45089,"malpica de tajo",314,18,59,68,19,61,89,34,41,24,195,20,"toledo"
45090,"manzaneque",53,5,9,8,4,12,15,17,NA,2,30,4,"toledo"
45091,"maqueda",58,5,6,11,5,13,18,0,2,6,44,6,"toledo"
45092,"marjaliza",13,NA,1,4,NA,3,5,1,NA,1,11,NA,"toledo"
45093,"marrupe",21,2,NA,7,3,3,6,1,1,0,17,2,"toledo"
45094,"mascaraque",41,1,5,14,1,12,8,4,4,5,28,0,"toledo"
45095,"mata, la",85,4,8,17,6,27,23,6,21,6,45,7,"toledo"
45096,"mazarambroz",157,11,15,35,12,42,42,14,36,11,87,9,"toledo"
45097,"mejorada",188,9,30,33,5,55,56,7,26,21,123,11,"toledo"
45098,"menasalbas",245,7,38,48,3,77,72,31,66,13,115,20,"toledo"
45099,"mentrida",645,30,104,116,22,198,175,17,79,80,410,59,"toledo"
45100,"mesegar de tajo",32,NA,4,8,1,9,10,5,2,4,20,1,"toledo"
45101,"miguel esteban",634,36,123,157,34,178,106,213,68,110,210,33,"toledo"
45102,"mocejon",667,41,127,145,42,172,140,29,38,120,399,81,"toledo"
45103,"mohedas de la jara",26,3,3,8,NA,6,6,0,1,2,21,2,"toledo"
45104,"montearagon",83,3,13,17,2,20,28,7,8,4,59,5,"toledo"
45105,"montesclaros",41,1,8,11,1,9,11,1,4,4,30,2,"toledo"
45106,"mora",1151,46,165,194,51,372,323,191,151,74,647,88,"toledo"
45107,"nambroca",403,18,86,57,16,141,85,8,34,21,316,24,"toledo"
45108,"nava de ricomalillo, la",48,2,7,15,2,8,14,5,NA,7,33,3,"toledo"
45109,"navahermosa",444,20,49,79,30,142,124,40,84,18,265,37,"toledo"
45110,"navalcan",332,25,46,79,23,69,90,13,17,51,224,27,"toledo"
45111,"navalmoralejo",2,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,"toledo"
45112,"navalmorales, los",280,16,33,50,28,85,68,76,19,14,141,30,"toledo"
45113,"navalucillos, los",206,4,25,39,15,47,76,21,15,14,138,18,"toledo"
45114,"navamorcuende",64,3,7,19,1,18,16,0,2,9,49,4,"toledo"
45115,"noblejas",319,22,60,65,18,86,68,16,33,22,222,26,"toledo"
45116,"noez",104,6,19,17,3,31,28,11,11,8,65,9,"toledo"
45117,"nombela",130,7,22,23,14,32,32,12,9,12,77,20,"toledo"
45118,"noves",336,22,59,55,11,104,85,15,36,32,224,29,"toledo"
45119,"numancia de la sagra",675,39,119,119,38,188,172,3,72,71,479,50,"toledo"
45120,"nuno gomez",12,NA,6,2,NA,3,1,0,NA,NA,12,NA,"toledo"
45121,"ocana",1273,58,263,217,58,398,279,72,125,129,827,120,"toledo"
45122,"olias del rey",687,42,125,127,32,214,147,33,43,53,509,49,"toledo"
45123,"ontigola",361,16,68,65,16,112,84,2,44,71,217,27,"toledo"
45124,"orgaz",266,10,41,34,30,91,60,30,44,16,162,14,"toledo"
45125,"oropesa",283,12,53,67,15,70,66,12,14,36,204,17,"toledo"
45126,"otero",41,3,4,10,2,14,8,6,2,3,29,1,"toledo"
45127,"palomeque",106,2,15,21,5,42,21,1,13,14,73,5,"toledo"
45128,"pantoja",421,34,66,84,21,130,86,6,73,41,271,30,"toledo"
45129,"paredes de escalona",2,NA,NA,1,NA,1,0,NA,1,NA,1,NA,"toledo"
45130,"parrillas",47,2,9,20,NA,3,13,NA,1,11,34,1,"toledo"
45131,"pelahustan",43,1,7,10,NA,12,13,1,3,21,17,1,"toledo"
45132,"pepino",252,18,45,42,10,57,80,2,26,14,187,23,"toledo"
45133,"polan",408,28,68,74,27,121,90,30,65,25,252,36,"toledo"
45134,"portillo de toledo",238,10,34,64,11,61,58,13,56,24,113,32,"toledo"
45135,"puebla de almoradiel, la",689,47,123,170,40,175,134,305,48,66,243,27,"toledo"
45136,"puebla de montalban, la",1073,71,148,222,63,285,284,109,248,125,471,120,"toledo"
45137,"pueblanueva, la",303,3,33,52,15,113,87,38,36,26,194,9,"toledo"
45138,"puente del arzobispo, el",206,9,31,45,4,51,66,NA,20,15,161,10,"toledo"
45139,"puerto de san vicente",14,NA,4,5,1,2,2,1,1,1,11,NA,"toledo"
45140,"pulgar",146,9,26,29,4,44,34,18,28,11,80,9,"toledo"
45141,"quero",137,6,28,37,5,31,30,33,16,14,63,11,"toledo"
45142,"quintanar de la orden",1380,79,256,285,72,387,301,205,174,324,564,113,"toledo"
45143,"quismondo",178,6,34,39,10,47,42,9,18,29,110,12,"toledo"
45144,"real de san vicente, el",130,9,25,37,3,35,21,6,9,21,82,12,"toledo"
45145,"recas",476,23,85,107,20,144,97,35,127,33,234,47,"toledo"
45146,"retamoso de la jara",7,NA,0,4,NA,2,1,1,NA,1,5,NA,"toledo"
45147,"rielves",103,6,10,17,9,34,27,2,12,6,72,11,"toledo"
45148,"robledo del mazo",26,2,2,15,NA,3,4,4,1,1,20,NA,"toledo"
45149,"romeral, el",56,2,13,14,2,12,13,14,2,3,37,NA,"toledo"
45150,"san bartolome de las abiertas",78,1,9,15,5,31,17,12,1,5,60,0,"toledo"
45151,"san martin de montalban",65,6,16,8,6,15,14,7,3,6,43,6,"toledo"
45152,"san martin de pusa",88,1,16,19,6,22,24,4,10,8,62,4,"toledo"
45153,"san pablo de los montes",264,17,36,54,12,69,76,14,51,16,160,23,"toledo"
45154,"san roman de los montes",246,9,45,46,12,63,71,4,28,25,173,16,"toledo"
45155,"santa ana de pusa",35,0,5,6,NA,8,16,2,6,2,23,2,"toledo"
45156,"santa cruz de la zarza",371,19,64,73,21,84,110,59,50,32,200,30,"toledo"
45157,"santa cruz del retamar",303,13,43,81,15,76,75,6,39,33,200,25,"toledo"
45158,"santa olalla",476,27,78,112,23,116,120,23,49,59,289,56,"toledo"
45901,"santo domingo-caudilla",120,7,21,17,4,37,34,4,14,10,77,15,"toledo"
45159,"sartajada",10,NA,2,3,NA,2,3,0,NA,NA,9,1,"toledo"
45160,"segurilla",189,6,33,29,6,65,50,1,16,14,145,13,"toledo"
45161,"sesena",2002,68,373,339,65,710,447,15,151,191,1551,94,"toledo"
45162,"sevilleja de la jara",62,5,6,25,2,14,10,6,2,10,43,1,"toledo"
45163,"sonseca",1280,81,191,262,47,325,374,58,506,59,575,82,"toledo"
45164,"sotillo de las palomas",21,2,2,5,1,2,9,NA,3,3,14,1,"toledo"
45165,"talavera de la reina",13124,654,2270,2420,741,3232,3807,380,1441,1434,8501,1368,"toledo"
45166,"tembleque",187,6,29,37,6,54,55,26,29,16,109,7,"toledo"
45167,"toboso, el",188,9,34,42,7,46,50,33,18,15,110,12,"toledo"
45168,"toledo",6572,335,1478,1127,285,2005,1342,175,380,392,5092,533,"toledo"
45169,"torralba de oropesa",32,1,6,3,3,7,12,5,1,3,21,2,"toledo"
45170,"torrecilla de la jara",21,1,7,4,1,5,3,2,1,3,13,2,"toledo"
45171,"torre de esteban hambran, la",152,9,25,41,6,40,31,10,20,21,95,6,"toledo"
45172,"torrico",82,6,17,22,4,15,18,2,4,12,60,4,"toledo"
45173,"torrijos",1627,77,268,287,89,490,416,44,205,133,1017,228,"toledo"
45174,"totanes",32,2,4,7,2,8,9,2,4,1,24,1,"toledo"
45175,"turleque",60,8,9,13,1,16,13,15,5,7,31,2,"toledo"
45176,"ugena",663,38,101,139,31,191,163,7,66,68,483,39,"toledo"
45177,"urda",333,13,43,75,22,81,99,65,26,38,187,17,"toledo"
45179,"valdeverdeja",58,4,10,14,2,16,12,1,4,8,41,4,"toledo"
45180,"valmojado",377,17,58,65,10,128,99,30,46,67,207,27,"toledo"
45181,"velada",548,35,100,103,28,131,151,29,83,100,274,62,"toledo"
45182,"ventas con pena aguilera, las",146,14,22,29,10,38,33,11,18,22,88,7,"toledo"
45183,"ventas de retamosa, las",337,14,54,68,7,109,85,4,46,37,233,17,"toledo"
45184,"ventas de san julian, las",29,1,4,7,1,8,8,1,1,3,22,2,"toledo"
45185,"villacanas",1629,89,246,385,71,425,413,331,291,86,793,128,"toledo"
45186,"villa de don fadrique, la",515,29,70,116,14,134,152,175,53,32,231,24,"toledo"
45187,"villafranca de los caballeros",643,36,118,143,26,155,165,120,36,107,341,39,"toledo"
45188,"villaluenga de la sagra",488,24,73,90,19,166,116,21,54,34,345,34,"toledo"
